 1.20000000e+00  5.52110885e-01  1.20000000e+00  5.52110929e-01 
 1.19000000e+00  5.50825744e-01  1.19000000e+00  5.53156006e-01 
 1.18000000e+00  5.49538464e-01  1.18000000e+00  5.54203660e-01 
 1.17000000e+00  5.48248678e-01  1.17000000e+00  5.55254284e-01 
 1.16000000e+00  5.46956004e-01  1.16000000e+00  5.56308290e-01 
 1.15000000e+00  5.45660038e-01  1.15000000e+00  5.57366119e-01 
 1.14000000e+00  5.44360355e-01  1.14000000e+00  5.58428237e-01 
 1.13000000e+00  5.43056506e-01  1.13000000e+00  5.59495143e-01 
 1.12000000e+00  5.41748016e-01  1.12000000e+00  5.60567367e-01 
 1.11000000e+00  5.40434379e-01  1.11000000e+00  5.61645479e-01 
 1.10000000e+00  5.39114969e-01  1.10000000e+00  5.62730186e-01 
 1.09000000e+00  5.37789286e-01  1.09000000e+00  5.63822065e-01 
 1.08000000e+00  5.36456647e-01  1.08000000e+00  5.64921898e-01 
 1.07000000e+00  5.35116345e-01  1.07000000e+00  5.66030502e-01 
 1.06000000e+00  5.33767605e-01  1.06000000e+00  5.67148778e-01 
 1.05000000e+00  5.32409573e-01  1.05000000e+00  5.68277724e-01 
 1.04000000e+00  5.31041298e-01  1.04000000e+00  5.69418452e-01 
 1.03000000e+00  5.29661725e-01  1.03000000e+00  5.70572207e-01 
 1.02000000e+00  5.28269664e-01  1.02000000e+00  5.71740394e-01 
 1.01000000e+00  5.26863776e-01  1.01000000e+00  5.72924603e-01 
 1.00000000e+00  5.25442533e-01  1.00000000e+00  5.74126650e-01 
 9.90000000e-01  5.24004189e-01  9.90000000e-01  5.75348622e-01 
 9.80000000e-01  5.22546690e-01  9.80000000e-01  5.76592979e-01 
 9.70000000e-01  5.21067716e-01  9.70000000e-01  5.77862503e-01 
 9.60000000e-01  5.19564467e-01  9.60000000e-01  5.79160565e-01 
 9.50000000e-01  5.18033620e-01  9.50000000e-01  5.80491172e-01 
 9.40000000e-01  5.16471160e-01  9.40000000e-01  5.81859179e-01 
 9.30000000e-01  5.14872153e-01  9.30000000e-01  5.83270563e-01 
 9.20000000e-01  5.13230426e-01  9.20000000e-01  5.84732817e-01 
 9.10000000e-01  5.11538084e-01  9.10000000e-01  5.86255538e-01 
 9.00000000e-01  5.09784753e-01  9.00000000e-01  5.87851362e-01 
 8.90000000e-01  5.07956339e-01  8.90000000e-01  5.89537479e-01 
 8.80000000e-01  5.06032847e-01  8.80000000e-01  5.91338310e-01 
 8.70000000e-01  5.03984095e-01  8.70000000e-01  5.93290757e-01 
 8.60000000e-01  5.01761050e-01  8.60000000e-01  5.95454831e-01 
 8.50000000e-01  4.99272674e-01  8.50000000e-01  5.97942034e-01 
 8.40000000e-01  4.96308174e-01  8.40000000e-01  6.01010667e-01 
 8.30000000e-01  4.91988962e-01  8.30000000e-01  6.05737594e-01 
 8.20000000e-01  7.05887487e-02  8.20000000e-01  1.20000001e+00 
 8.10000000e-01  6.63328990e-01  8.10000000e-01  4.61129924e-01 
 8.00000000e-01  1.19999811e+00  8.00000000e-01  7.70829601e-02 
 7.90000000e-01  6.63506548e-01  7.90000000e-01  4.60981825e-01 
 7.80000000e-01  6.98758203e-02  7.80000000e-01  1.19999940e+00 
 7.70000000e-01  6.63701874e-01  7.70000000e-01  4.60818895e-01 
 7.60000000e-01  6.95150502e-02  7.60000000e-01  1.19999842e+00 
 7.50000000e-01  1.19999728e+00  7.50000000e-01  7.70831198e-02 
 7.40000000e-01  6.64070479e-01  7.40000000e-01  4.60511664e-01 
 7.30000000e-01  6.64231538e-01  7.30000000e-01  4.60377018e-01 
 7.20000000e-01  1.19999553e+00  7.20000000e-01  7.70834590e-02 
 7.10000000e-01  6.85964483e-02  7.10000000e-01  1.19999844e+00 
 7.00000000e-01  6.84092536e-02  7.00000000e-01  1.19999941e+00 
 6.90000000e-01  6.65356135e-01  6.90000000e-01  4.59438734e-01 
 6.80000000e-01  1.19998756e+00  6.80000000e-01  7.70850060e-02 
 6.70000000e-01  1.19998325e+00  6.70000000e-01  7.70858446e-02 
 6.60000000e-01  6.67233304e-01  6.60000000e-01  4.57870980e-01 
 6.50000000e-01  1.19996894e+00  6.50000000e-01  7.70886246e-02 
 6.40000000e-01  6.72578294e-02  6.40000000e-01  1.19999846e+00 
 6.30000000e-01  6.72583706e-01  6.30000000e-01  4.53396669e-01 
 6.20000000e-01  6.76034963e-01  6.20000000e-01  4.50505534e-01 
 6.10000000e-01  6.80836829e-01  6.10000000e-01  4.46476547e-01 
 6.00000000e-01  6.64535669e-02  6.00000000e-01  1.19999853e+00 
 5.90000000e-01  6.62466040e-02  5.90000000e-01  1.19999862e+00 
 5.80000000e-01  1.19970561e+00  5.80000000e-01  7.71398021e-02 
 5.70000000e-01  7.21052691e-01  5.70000000e-01  4.12460209e-01 
 5.60000000e-01  1.19944319e+00  5.60000000e-01  7.71908881e-02 
 5.50000000e-01  1.19923677e+00  5.50000000e-01  7.72311268e-02 
 5.40000000e-01  6.51662321e-02  5.40000000e-01  1.19999899e+00 
 5.30000000e-01  1.19857760e+00  5.30000000e-01  7.73599537e-02 
 5.20000000e-01  6.47078402e-02  5.20000000e-01  1.19999850e+00 
 5.10000000e-01  1.19738129e+00  5.10000000e-01  7.75950563e-02 
 5.00000000e-01  8.43890274e-01  5.00000000e-01  3.05455493e-01 
 4.90000000e-01  6.39825034e-02  4.90000000e-01  1.19999933e+00 
 4.80000000e-01  6.37290628e-02  4.80000000e-01  1.19999851e+00 
 4.70000000e-01  1.19144060e+00  4.70000000e-01  7.87879202e-02 
 4.60000000e-01  1.18854885e+00  4.60000000e-01  7.93843073e-02 
 4.50000000e-01  6.29236753e-02  4.50000000e-01  1.19999852e+00 
 4.40000000e-01  1.17942412e+00  4.40000000e-01  8.13373177e-02 
 4.30000000e-01  6.23414264e-02  4.30000000e-01  1.19999893e+00 
 4.20000000e-01  1.16168607e+00  4.20000000e-01  8.54726563e-02 
 4.10000000e-01  6.17134791e-02  4.10000000e-01  1.19999861e+00 
 4.00000000e-01  1.10377853e+00  4.00000000e-01  1.03073775e-01 
 3.90000000e-01  6.10286685e-02  3.90000000e-01  1.19999857e+00 
 3.80000000e-01  6.06607281e-02  3.80000000e-01  1.19999856e+00 
 3.70000000e-01  6.02730532e-02  3.70000000e-01  1.19999856e+00 
 3.60000000e-01  5.98632842e-02  3.60000000e-01  1.19999858e+00 
 3.50000000e-01  5.94287702e-02  3.50000000e-01  1.19999857e+00 
 3.40000000e-01  5.89665310e-02  3.40000000e-01  1.19999858e+00 
 3.30000000e-01  5.84732551e-02  3.30000000e-01  1.19999859e+00 
 3.20000000e-01  5.79451958e-02  3.20000000e-01  1.19999900e+00 
 3.10000000e-01  5.73785917e-02  3.10000000e-01  1.19999860e+00 
 3.00000000e-01  5.67688337e-02  3.00000000e-01  1.19999865e+00 
 2.90000000e-01  5.61113194e-02  2.90000000e-01  1.19999892e+00 
 2.80000000e-01  5.54012589e-02  2.80000000e-01  1.19999883e+00 
 2.70000000e-01  5.46335243e-02  2.70000000e-01  1.19999864e+00 
 2.60000000e-01  5.38028794e-02  2.60000000e-01  1.19999865e+00 
 2.50000000e-01  5.29041976e-02  2.50000000e-01  1.19999871e+00 
 2.40000000e-01  5.19324622e-02  2.40000000e-01  1.19999868e+00 
 2.30000000e-01  5.08828195e-02  2.30000000e-01  1.19999869e+00 
 2.20000000e-01  4.97507400e-02  2.20000000e-01  1.19999879e+00 
 2.10000000e-01  4.85321247e-02  2.10000000e-01  1.19999872e+00 
 2.00000000e-01  4.72231833e-02  2.00000000e-01  1.19999884e+00 
 1.90000000e-01  4.58207179e-02  1.90000000e-01  1.19999875e+00 
 1.80000000e-01  4.43218689e-02  1.80000000e-01  1.19999877e+00 
 1.70000000e-01  4.27243085e-02  1.70000000e-01  1.19999879e+00 
 1.60000000e-01  4.10261389e-02  1.60000000e-01  1.19999881e+00 
 1.50000000e-01  3.92258890e-02  1.50000000e-01  1.19999882e+00 
 1.40000000e-01  3.73224881e-02  1.40000000e-01  1.19999884e+00 
 1.30000000e-01  3.53152432e-02  1.30000000e-01  1.19999887e+00 
 1.20000000e-01  3.32038150e-02  1.20000000e-01  1.19999889e+00 
 1.10000000e-01  3.09881886e-02  1.10000000e-01  1.19999891e+00 
 1.00000000e-01  2.86686563e-02  1.00000000e-01  1.19999893e+00 
 9.00000000e-02  2.62457928e-02  9.00000000e-02  1.19999895e+00 
 8.00000000e-02  2.37204352e-02  8.00000000e-02  1.19999898e+00 
 7.00000000e-02  2.10936650e-02  7.00000000e-02  1.19999900e+00 
 6.00000000e-02  1.83667841e-02  6.00000000e-02  1.19999904e+00 
 5.00000000e-02  1.55413043e-02  5.00000000e-02  1.19999913e+00 
 4.00000000e-02  1.26188981e-02  4.00000000e-02  1.20000000e+00 
 3.00000000e-02  9.60150341e-03  3.00000000e-02  1.19999992e+00 
 2.00000000e-02  6.49109821e-03  2.00000000e-02  1.19999982e+00 
 1.00000000e-02  3.28984042e-03  1.00000000e-02  1.19999973e+00 
-9.74914593e-16  4.91841794e-09 -9.74914593e-16  1.19999915e+00 
