 1.98000000e+00  9.61721128e-01  1.98000000e+00  9.61721128e-01 
 1.97000000e+00  9.62381937e-01  1.97000000e+00  9.60842577e-01 
 1.96000000e+00  9.63041025e-01  1.96000000e+00  9.59969620e-01 
 1.95000000e+00  9.63698277e-01  1.95000000e+00  9.59102331e-01 
 1.94000000e+00  9.64353579e-01  1.94000000e+00  9.58240782e-01 
 1.93000000e+00  9.65006824e-01  1.93000000e+00  9.57385038e-01 
 1.92000000e+00  9.65657907e-01  1.92000000e+00  9.56535159e-01 
 1.91000000e+00  9.66306726e-01  1.91000000e+00  9.55691201e-01 
 1.90000000e+00  9.66953184e-01  1.90000000e+00  9.54853215e-01 
 1.89000000e+00  9.67597188e-01  1.89000000e+00  9.54021249e-01 
 1.88000000e+00  9.68238648e-01  1.88000000e+00  9.53195343e-01 
 1.87000000e+00  9.68877478e-01  1.87000000e+00  9.52375536e-01 
 1.86000000e+00  9.69513596e-01  1.86000000e+00  9.51561860e-01 
 1.85000000e+00  9.70146923e-01  1.85000000e+00  9.50754344e-01 
 1.84000000e+00  9.70777393e-01  1.84000000e+00  9.49953008e-01 
 1.83000000e+00  9.71404925e-01  1.83000000e+00  9.49157877e-01 
 1.82000000e+00  9.72029459e-01  1.82000000e+00  9.48368964e-01 
 1.81000000e+00  9.72650930e-01  1.81000000e+00  9.47586281e-01 
 1.80000000e+00  9.73269281e-01  1.80000000e+00  9.46809835e-01 
 1.79000000e+00  9.73884456e-01  1.79000000e+00  9.46039631e-01 
 1.78000000e+00  9.74496406e-01  1.78000000e+00  9.45275667e-01 
 1.77000000e+00  9.75105082e-01  1.77000000e+00  9.44517941e-01 
 1.76000000e+00  9.75710441e-01  1.76000000e+00  9.43766444e-01 
 1.75000000e+00  9.76312442e-01  1.75000000e+00  9.43021166e-01 
 1.74000000e+00  9.76911050e-01  1.74000000e+00  9.42282092e-01 
 1.73000000e+00  9.77506231e-01  1.73000000e+00  9.41549206e-01 
 1.72000000e+00  9.78097955e-01  1.72000000e+00  9.40822486e-01 
 1.71000000e+00  9.78686196e-01  1.71000000e+00  9.40101909e-01 
 1.70000000e+00  9.79270930e-01  1.70000000e+00  9.39387449e-01 
 1.69000000e+00  9.79852139e-01  1.69000000e+00  9.38679076e-01 
 1.68000000e+00  9.80429821e-01  1.68000000e+00  9.37976734e-01 
 1.67000000e+00  9.81003926e-01  1.67000000e+00  9.37280442e-01 
 1.66000000e+00  9.81574465e-01  1.66000000e+00  9.36590131e-01 
 1.65000000e+00  9.82141429e-01  1.65000000e+00  9.35905761e-01 
 1.64000000e+00  9.82704816e-01  1.64000000e+00  9.35227291e-01 
 1.63000000e+00  9.83264621e-01  1.63000000e+00  9.34554675e-01 
 1.62000000e+00  9.83820847e-01  1.62000000e+00  9.33887867e-01 
 1.61000000e+00  9.84373498e-01  1.61000000e+00  9.33226817e-01 
 1.60000000e+00  9.84922579e-01  1.60000000e+00  9.32571474e-01 
 1.59000000e+00  9.85468101e-01  1.59000000e+00  9.31921784e-01 
 1.58000000e+00  9.86010076e-01  1.58000000e+00  9.31277691e-01 
 1.57000000e+00  9.86548518e-01  1.57000000e+00  9.30639137e-01 
 1.56000000e+00  9.87083445e-01  1.56000000e+00  9.30006061e-01 
 1.55000000e+00  9.87614880e-01  1.55000000e+00  9.29378400e-01 
 1.54000000e+00  9.88142843e-01  1.54000000e+00  9.28756089e-01 
 1.53000000e+00  9.88667364e-01  1.53000000e+00  9.28139060e-01 
 1.52000000e+00  9.89188470e-01  1.52000000e+00  9.27527244e-01 
 1.51000000e+00  9.89706195e-01  1.51000000e+00  9.26920567e-01 
 1.50000000e+00  9.90220574e-01  1.50000000e+00  9.26318955e-01 
 1.49000000e+00  9.90731647e-01  1.49000000e+00  9.25722328e-01 
 1.48000000e+00  9.91239456e-01  1.48000000e+00  9.25130606e-01 
 1.47000000e+00  9.91744049e-01  1.47000000e+00  9.24543702e-01 
 1.46000000e+00  9.92245477e-01  1.46000000e+00  9.23961528e-01 
 1.45000000e+00  9.92743809e-01  1.45000000e+00  9.23383974e-01 
 1.44000000e+00  9.93239056e-01  1.44000000e+00  9.22811002e-01 
 1.43000000e+00  9.93731335e-01  1.43000000e+00  9.22242447e-01 
 1.42000000e+00  9.94220700e-01  1.42000000e+00  9.21678222e-01 
 1.41000000e+00  1.97999449e+00  1.41000000e+00  3.40494271e-01 
 1.40000000e+00  1.97999357e+00  1.40000000e+00  3.40494421e-01 
 1.39000000e+00  3.17303581e-01  1.39000000e+00  1.97999830e+00 
 1.38000000e+00  1.97999047e+00  1.38000000e+00  3.40494924e-01 
 1.37000000e+00  1.97998797e+00  1.37000000e+00  3.40495331e-01 
 1.36000000e+00  1.97998448e+00  1.36000000e+00  3.40495896e-01 
 1.35000000e+00  1.97997966e+00  1.35000000e+00  3.40496679e-01 
